TheSunX,TheSunY,TheSunZ,MercuryX,MercuryY,MercuryZ,VenusX,VenusY,VenusZ,EarthX,EarthY,EarthZ,MarsX,MarsY,MarsZ,JupiterX,JupiterY,JupiterZ,SaturnX,SaturnY,SaturnZ,UranusX,UranusY,UranusZ,NeptuneX,NeptuneY,NeptuneZ,PlutoX,PlutoY,PlutoZ,
5.56351e+08,1.96236e+08,-2.40239e+07,5.17793e+10,-2.90267e+10,-7.10364e+09,-1.02001e+11,3.01197e+10,6.30951e+09,9.59448e+09,1.47353e+11,-5.37676e+07,-2.4241e+11,5.00563e+10,6.96974e+09,-7.68658e+11,2.51403e+11,1.61342e+10,-5.63895e+11,-1.38548e+12,4.65341e+10,2.8263e+12,9.73985e+11,-3.30157e+10,4.18037e+12,-1.61755e+12,-6.30381e+10,1.27143e+12,-4.76886e+12,1.42692e+11,
5.56357e+08,1.96279e+08,-2.40241e+07,5.18318e+10,-2.88674e+10,-7.09547e+09,-1.02037e+11,2.99976e+10,6.30987e+09,9.48559e+09,1.47359e+11,-5.37665e+07,-2.42424e+11,4.99783e+10,6.96845e+09,-7.68673e+11,2.51361e+11,1.61347e+10,-5.63865e+11,-1.38549e+12,4.65331e+10,2.82629e+12,9.74007e+11,-3.30155e+10,4.18038e+12,-1.61753e+12,-6.30386e+10,1.27145e+12,-4.76886e+12,1.42687e+11,
5.56363e+08,1.96322e+08,-2.40243e+07,5.18839e+10,-2.87079e+10,-7.08724e+09,-1.02072e+11,2.98755e+10,6.31021e+09,9.37671e+09,1.47365e+11,-5.37653e+07,-2.42438e+11,4.99003e+10,6.96716e+09,-7.68688e+11,2.51318e+11,1.61353e+10,-5.63834e+11,-1.38551e+12,4.65321e+10,2.82628e+12,9.74029e+11,-3.30154e+10,4.18038e+12,-1.61751e+12,-6.30392e+10,1.27147e+12,-4.76886e+12,1.42681e+11,
5.5637e+08,1.96364e+08,-2.40245e+07,5.19356e+10,-2.85481e+10,-7.07896e+09,-1.02107e+11,2.97533e+10,6.31055e+09,9.26782e+09,1.4737e+11,-5.37641e+07,-2.42452e+11,4.98223e+10,6.96587e+09,-7.68703e+11,2.51276e+11,1.61358e+10,-5.63804e+11,-1.38552e+12,4.65312e+10,2.82627e+12,9.74051e+11,-3.30152e+10,4.18039e+12,-1.61749e+12,-6.30397e+10,1.27149e+12,-4.76886e+12,1.42676e+11,
5.56376e+08,1.96407e+08,-2.40247e+07,5.19868e+10,-2.83881e+10,-7.07061e+09,-1.02141e+11,2.96311e+10,6.31088e+09,9.15892e+09,1.47376e+11,-5.37629e+07,-2.42466e+11,4.97443e+10,6.96458e+09,-7.68718e+11,2.51233e+11,1.61363e+10,-5.63774e+11,-1.38553e+12,4.65302e+10,2.82627e+12,9.74073e+11,-3.3015e+10,4.1804e+12,-1.61747e+12,-6.30403e+10,1.27151e+12,-4.76886e+12,1.4267e+11,
5.56382e+08,1.9645e+08,-2.40249e+07,5.20376e+10,-2.82278e+10,-7.06221e+09,-1.02176e+11,2.95088e+10,6.3112e+09,9.05002e+09,1.47382e+11,-5.37617e+07,-2.4248e+11,4.96663e+10,6.96329e+09,-7.68734e+11,2.51191e+11,1.61368e+10,-5.63743e+11,-1.38555e+12,4.65292e+10,2.82626e+12,9.74095e+11,-3.30148e+10,4.1804e+12,-1.61745e+12,-6.30408e+10,1.27153e+12,-4.76886e+12,1.42664e+11,
5.56388e+08,1.96492e+08,-2.40251e+07,5.2088e+10,-2.80674e+10,-7.05375e+09,-1.02211e+11,2.93865e+10,6.3115e+09,8.94111e+09,1.47387e+11,-5.37605e+07,-2.42494e+11,4.95882e+10,6.962e+09,-7.68749e+11,2.51148e+11,1.61373e+10,-5.63713e+11,-1.38556e+12,4.65282e+10,2.82625e+12,9.74118e+11,-3.30146e+10,4.18041e+12,-1.61744e+12,-6.30413e+10,1.27155e+12,-4.76885e+12,1.42659e+11,
5.56394e+08,1.96535e+08,-2.40253e+07,5.2138e+10,-2.79067e+10,-7.04523e+09,-1.02245e+11,2.92642e+10,6.31181e+09,8.8322e+09,1.47392e+11,-5.37592e+07,-2.42508e+11,4.95102e+10,6.9607e+09,-7.68764e+11,2.51106e+11,1.61378e+10,-5.63683e+11,-1.38557e+12,4.65273e+10,2.82624e+12,9.7414e+11,-3.30144e+10,4.18042e+12,-1.61742e+12,-6.30419e+10,1.27157e+12,-4.76885e+12,1.42653e+11,
5.56401e+08,1.96578e+08,-2.40255e+07,5.21875e+10,-2.77457e+10,-7.03665e+09,-1.02279e+11,2.91418e+10,6.3121e+09,8.72329e+09,1.47398e+11,-5.3758e+07,-2.42522e+11,4.94322e+10,6.95941e+09,-7.68779e+11,2.51063e+11,1.61383e+10,-5.63653e+11,-1.38559e+12,4.65263e+10,2.82623e+12,9.74162e+11,-3.30142e+10,4.18043e+12,-1.6174e+12,-6.30424e+10,1.27159e+12,-4.76885e+12,1.42647e+11,
5.56407e+08,1.96621e+08,-2.40257e+07,5.22366e+10,-2.75845e+10,-7.02801e+09,-1.02313e+11,2.90194e+10,6.31238e+09,8.61437e+09,1.47403e+11,-5.37567e+07,-2.42536e+11,4.93541e+10,6.95811e+09,-7.68794e+11,2.51021e+11,1.61389e+10,-5.63622e+11,-1.3856e+12,4.65253e+10,2.82623e+12,9.74184e+11,-3.3014e+10,4.18043e+12,-1.61738e+12,-6.30429e+10,1.27161e+12,-4.76885e+12,1.42642e+11,
5.56413e+08,1.96663e+08,-2.40259e+07,5.22853e+10,-2.74231e+10,-7.01932e+09,-1.02347e+11,2.88969e+10,6.31265e+09,8.50545e+09,1.47408e+11,-5.37554e+07,-2.42549e+11,4.9276e+10,6.95682e+09,-7.68809e+11,2.50978e+11,1.61394e+10,-5.63592e+11,-1.38561e+12,4.65243e+10,2.82622e+12,9.74206e+11,-3.30139e+10,4.18044e+12,-1.61736e+12,-6.30435e+10,1.27162e+12,-4.76885e+12,1.42636e+11,
5.56419e+08,1.96706e+08,-2.40261e+07,5.23335e+10,-2.72615e+10,-7.01056e+09,-1.02381e+11,2.87744e+10,6.31292e+09,8.39652e+09,1.47413e+11,-5.37541e+07,-2.42563e+11,4.9198e+10,6.95552e+09,-7.68824e+11,2.50936e+11,1.61399e+10,-5.63562e+11,-1.38563e+12,4.65234e+10,2.82621e+12,9.74228e+11,-3.30137e+10,4.18045e+12,-1.61734e+12,-6.3044e+10,1.27164e+12,-4.76885e+12,1.42631e+11,
5.56425e+08,1.96749e+08,-2.40263e+07,5.23813e+10,-2.70996e+10,-7.00175e+09,-1.02414e+11,2.86519e+10,6.31318e+09,8.28759e+09,1.47419e+11,-5.37528e+07,-2.42577e+11,4.91199e+10,6.95422e+09,-7.68839e+11,2.50893e+11,1.61404e+10,-5.63531e+11,-1.38564e+12,4.65224e+10,2.8262e+12,9.7425e+11,-3.30135e+10,4.18045e+12,-1.61733e+12,-6.30446e+10,1.27166e+12,-4.76885e+12,1.42625e+11,
5.56431e+08,1.96791e+08,-2.40265e+07,5.24287e+10,-2.69375e+10,-6.99288e+09,-1.02448e+11,2.85293e+10,6.31342e+09,8.17865e+09,1.47423e+11,-5.37514e+07,-2.42591e+11,4.90418e+10,6.95293e+09,-7.68855e+11,2.50851e+11,1.61409e+10,-5.63501e+11,-1.38565e+12,4.65214e+10,2.82619e+12,9.74272e+11,-3.30133e+10,4.18046e+12,-1.61731e+12,-6.30451e+10,1.27168e+12,-4.76885e+12,1.42619e+11,
5.56438e+08,1.96834e+08,-2.40267e+07,5.24757e+10,-2.67752e+10,-6.98395e+09,-1.02481e+11,2.84067e+10,6.31366e+09,8.06971e+09,1.47428e+11,-5.37501e+07,-2.42605e+11,4.89638e+10,6.95163e+09,-7.6887e+11,2.50808e+11,1.61414e+10,-5.63471e+11,-1.38567e+12,4.65204e+10,2.82618e+12,9.74294e+11,-3.30131e+10,4.18047e+12,-1.61729e+12,-6.30456e+10,1.2717e+12,-4.76885e+12,1.42614e+11,
5.56444e+08,1.96877e+08,-2.40269e+07,5.25222e+10,-2.66127e+10,-6.97497e+09,-1.02514e+11,2.8284e+10,6.31389e+09,7.96077e+09,1.47433e+11,-5.37487e+07,-2.42618e+11,4.88857e+10,6.95033e+09,-7.68885e+11,2.50766e+11,1.6142e+10,-5.6344e+11,-1.38568e+12,4.65195e+10,2.82618e+12,9.74316e+11,-3.30129e+10,4.18047e+12,-1.61727e+12,-6.30462e+10,1.27172e+12,-4.76885e+12,1.42608e+11,
5.5645e+08,1.9692e+08,-2.40271e+07,5.25682e+10,-2.64499e+10,-6.96592e+09,-1.02547e+11,2.81613e+10,6.31411e+09,7.85182e+09,1.47438e+11,-5.37473e+07,-2.42632e+11,4.88076e+10,6.94903e+09,-7.689e+11,2.50723e+11,1.61425e+10,-5.6341e+11,-1.38569e+12,4.65185e+10,2.82617e+12,9.74338e+11,-3.30127e+10,4.18048e+12,-1.61725e+12,-6.30467e+10,1.27174e+12,-4.76884e+12,1.42602e+11,
5.56456e+08,1.96962e+08,-2.40273e+07,5.26138e+10,-2.62869e+10,-6.95682e+09,-1.0258e+11,2.80385e+10,6.31433e+09,7.74287e+09,1.47443e+11,-5.37459e+07,-2.42646e+11,4.87295e+10,6.94773e+09,-7.68915e+11,2.50681e+11,1.6143e+10,-5.6338e+11,-1.38571e+12,4.65175e+10,2.82616e+12,9.7436e+11,-3.30126e+10,4.18049e+12,-1.61723e+12,-6.30473e+10,1.27176e+12,-4.76884e+12,1.42597e+11,
5.56462e+08,1.97005e+08,-2.40274e+07,5.2659e+10,-2.61236e+10,-6.94765e+09,-1.02613e+11,2.79158e+10,6.31453e+09,7.63391e+09,1.47447e+11,-5.37445e+07,-2.42659e+11,4.86514e+10,6.94642e+09,-7.6893e+11,2.50638e+11,1.61435e+10,-5.63349e+11,-1.38572e+12,4.65165e+10,2.82615e+12,9.74382e+11,-3.30124e+10,4.18049e+12,-1.61722e+12,-6.30478e+10,1.27178e+12,-4.76884e+12,1.42591e+11,
5.56468e+08,1.97048e+08,-2.40276e+07,5.27038e+10,-2.59602e+10,-6.93843e+09,-1.02646e+11,2.77929e+10,6.31472e+09,7.52495e+09,1.47452e+11,-5.3743e+07,-2.42673e+11,4.85733e+10,6.94512e+09,-7.68945e+11,2.50596e+11,1.6144e+10,-5.63319e+11,-1.38573e+12,4.65156e+10,2.82614e+12,9.74404e+11,-3.30122e+10,4.1805e+12,-1.6172e+12,-6.30483e+10,1.2718e+12,-4.76884e+12,1.42585e+11,
5.56475e+08,1.9709e+08,-2.40278e+07,5.27481e+10,-2.57965e+10,-6.92915e+09,-1.02678e+11,2.76701e+10,6.31491e+09,7.41599e+09,1.47456e+11,-5.37416e+07,-2.42687e+11,4.84952e+10,6.94382e+09,-7.6896e+11,2.50553e+11,1.61445e+10,-5.63289e+11,-1.38575e+12,4.65146e+10,2.82614e+12,9.74426e+11,-3.3012e+10,4.18051e+12,-1.61718e+12,-6.30489e+10,1.27182e+12,-4.76884e+12,1.4258e+11,
5.56481e+08,1.97133e+08,-2.4028e+07,5.27919e+10,-2.56326e+10,-6.91981e+09,-1.0271e+11,2.75472e+10,6.31508e+09,7.30702e+09,1.4746e+11,-5.37401e+07,-2.427e+11,4.84171e+10,6.94251e+09,-7.68975e+11,2.50511e+11,1.6145e+10,-5.63259e+11,-1.38576e+12,4.65136e+10,2.82613e+12,9.74448e+11,-3.30118e+10,4.18052e+12,-1.61716e+12,-6.30494e+10,1.27184e+12,-4.76884e+12,1.42574e+11,
5.56487e+08,1.97176e+08,-2.40282e+07,5.28353e+10,-2.54685e+10,-6.91042e+09,-1.02743e+11,2.74242e+10,6.31525e+09,7.19805e+09,1.47465e+11,-5.37386e+07,-2.42714e+11,4.8339e+10,6.94121e+09,-7.6899e+11,2.50468e+11,1.61456e+10,-5.63228e+11,-1.38577e+12,4.65126e+10,2.82612e+12,9.7447e+11,-3.30116e+10,4.18052e+12,-1.61714e+12,-6.30499e+10,1.27186e+12,-4.76884e+12,1.42569e+11,
5.56493e+08,1.97219e+08,-2.40284e+07,5.28783e+10,-2.53042e+10,-6.90096e+09,-1.02775e+11,2.73013e+10,6.31541e+09,7.08908e+09,1.47469e+11,-5.37371e+07,-2.42727e+11,4.82608e+10,6.9399e+09,-7.69006e+11,2.50426e+11,1.61461e+10,-5.63198e+11,-1.38579e+12,4.65117e+10,2.82611e+12,9.74492e+11,-3.30114e+10,4.18053e+12,-1.61712e+12,-6.30505e+10,1.27187e+12,-4.76884e+12,1.42563e+11,
5.56499e+08,1.97261e+08,-2.40286e+07,5.29208e+10,-2.51396e+10,-6.89144e+09,-1.02806e+11,2.71782e+10,6.31556e+09,6.9801e+09,1.47473e+11,-5.37356e+07,-2.42741e+11,4.81827e+10,6.93859e+09,-7.69021e+11,2.50383e+11,1.61466e+10,-5.63168e+11,-1.3858e+12,4.65107e+10,2.8261e+12,9.74514e+11,-3.30112e+10,4.18054e+12,-1.61711e+12,-6.3051e+10,1.27189e+12,-4.76884e+12,1.42557e+11,
5.56505e+08,1.97304e+08,-2.40288e+07,5.29629e+10,-2.49749e+10,-6.88187e+09,-1.02838e+11,2.70552e+10,6.3157e+09,6.87112e+09,1.47477e+11,-5.37341e+07,-2.42754e+11,4.81046e+10,6.93729e+09,-7.69036e+11,2.50341e+11,1.61471e+10,-5.63137e+11,-1.38581e+12,4.65097e+10,2.82609e+12,9.74536e+11,-3.30111e+10,4.18054e+12,-1.61709e+12,-6.30516e+10,1.27191e+12,-4.76884e+12,1.42552e+11,
5.56511e+08,1.97347e+08,-2.4029e+07,5.30045e+10,-2.48099e+10,-6.87224e+09,-1.0287e+11,2.69321e+10,6.31583e+09,6.76213e+09,1.47481e+11,-5.37325e+07,-2.42767e+11,4.80264e+10,6.93598e+09,-7.69051e+11,2.50298e+11,1.61476e+10,-5.63107e+11,-1.38583e+12,4.65087e+10,2.82609e+12,9.74558e+11,-3.30109e+10,4.18055e+12,-1.61707e+12,-6.30521e+10,1.27193e+12,-4.76883e+12,1.42546e+11,
5.56518e+08,1.9739e+08,-2.40292e+07,5.30457e+10,-2.46447e+10,-6.86255e+09,-1.02901e+11,2.6809e+10,6.31596e+09,6.65314e+09,1.47485e+11,-5.37309e+07,-2.42781e+11,4.79483e+10,6.93467e+09,-7.69066e+11,2.50256e+11,1.61481e+10,-5.63077e+11,-1.38584e+12,4.65078e+10,2.82608e+12,9.7458e+11,-3.30107e+10,4.18056e+12,-1.61705e+12,-6.30526e+10,1.27195e+12,-4.76883e+12,1.4254e+11,
5.56524e+08,1.97432e+08,-2.40294e+07,5.30864e+10,-2.44793e+10,-6.8528e+09,-1.02933e+11,2.66858e+10,6.31607e+09,6.54415e+09,1.47488e+11,-5.37294e+07,-2.42794e+11,4.78701e+10,6.93336e+09,-7.69081e+11,2.50213e+11,1.61486e+10,-5.63046e+11,-1.38585e+12,4.65068e+10,2.82607e+12,9.74602e+11,-3.30105e+10,4.18056e+12,-1.61703e+12,-6.30532e+10,1.27197e+12,-4.76883e+12,1.42535e+11,
5.5653e+08,1.97475e+08,-2.40296e+07,5.31267e+10,-2.43137e+10,-6.84299e+09,-1.02964e+11,2.65626e+10,6.31617e+09,6.43516e+09,1.47492e+11,-5.37278e+07,-2.42808e+11,4.7792e+10,6.93205e+09,-7.69096e+11,2.50171e+11,1.61492e+10,-5.63016e+11,-1.38586e+12,4.65058e+10,2.82606e+12,9.74624e+11,-3.30103e+10,4.18057e+12,-1.61701e+12,-6.30537e+10,1.27199e+12,-4.76883e+12,1.42529e+11,
5.56536e+08,1.97518e+08,-2.40298e+07,5.31665e+10,-2.41478e+10,-6.83312e+09,-1.02995e+11,2.64394e+10,6.31627e+09,6.32616e+09,1.47496e+11,-5.37261e+07,-2.42821e+11,4.77138e+10,6.93074e+09,-7.69111e+11,2.50128e+11,1.61497e+10,-5.62986e+11,-1.38588e+12,4.65048e+10,2.82605e+12,9.74646e+11,-3.30101e+10,4.18058e+12,-1.617e+12,-6.30543e+10,1.27201e+12,-4.76883e+12,1.42523e+11,
5.56542e+08,1.9756e+08,-2.403e+07,5.32059e+10,-2.39818e+10,-6.82319e+09,-1.03026e+11,2.63161e+10,6.31636e+09,6.21716e+09,1.47499e+11,-5.37245e+07,-2.42834e+11,4.76356e+10,6.92943e+09,-7.69126e+11,2.50085e+11,1.61502e+10,-5.62955e+11,-1.38589e+12,4.65039e+10,2.82605e+12,9.74668e+11,-3.30099e+10,4.18059e+12,-1.61698e+12,-6.30548e+10,1.27203e+12,-4.76883e+12,1.42518e+11,
5.56548e+08,1.97603e+08,-2.40302e+07,5.32448e+10,-2.38155e+10,-6.8132e+09,-1.03056e+11,2.61928e+10,6.31644e+09,6.10816e+09,1.47503e+11,-5.37229e+07,-2.42847e+11,4.75575e+10,6.92811e+09,-7.69141e+11,2.50043e+11,1.61507e+10,-5.62925e+11,-1.3859e+12,4.65029e+10,2.82604e+12,9.7469e+11,-3.30098e+10,4.18059e+12,-1.61696e+12,-6.30553e+10,1.27205e+12,-4.76883e+12,1.42512e+11,
5.56554e+08,1.97646e+08,-2.40304e+07,5.32832e+10,-2.36491e+10,-6.80316e+09,-1.03087e+11,2.60694e+10,6.31651e+09,5.99915e+09,1.47506e+11,-5.37212e+07,-2.42861e+11,4.74793e+10,6.9268e+09,-7.69156e+11,2.5e+11,1.61512e+10,-5.62895e+11,-1.38592e+12,4.65019e+10,2.82603e+12,9.74712e+11,-3.30096e+10,4.1806e+12,-1.61694e+12,-6.30559e+10,1.27207e+12,-4.76883e+12,1.42507e+11,
5.5656e+08,1.97689e+08,-2.40306e+07,5.33212e+10,-2.34824e+10,-6.79306e+09,-1.03117e+11,2.59461e+10,6.31657e+09,5.89014e+09,1.4751e+11,-5.37195e+07,-2.42874e+11,4.74011e+10,6.92548e+09,-7.69171e+11,2.49958e+11,1.61517e+10,-5.62865e+11,-1.38593e+12,4.65009e+10,2.82602e+12,9.74734e+11,-3.30094e+10,4.18061e+12,-1.61692e+12,-6.30564e+10,1.27209e+12,-4.76883e+12,1.42501e+11,
5.56567e+08,1.97731e+08,-2.40307e+07,5.33587e+10,-2.33155e+10,-6.78289e+09,-1.03148e+11,2.58226e+10,6.31662e+09,5.78113e+09,1.47513e+11,-5.37178e+07,-2.42887e+11,4.73229e+10,6.92417e+09,-7.69186e+11,2.49915e+11,1.61522e+10,-5.62834e+11,-1.38594e+12,4.65e+10,2.82601e+12,9.74757e+11,-3.30092e+10,4.18061e+12,-1.6169e+12,-6.30569e+10,1.27211e+12,-4.76883e+12,1.42495e+11,
5.56573e+08,1.97774e+08,-2.40309e+07,5.33958e+10,-2.31484e+10,-6.77267e+09,-1.03178e+11,2.56992e+10,6.31666e+09,5.67211e+09,1.47516e+11,-5.37161e+07,-2.429e+11,4.72447e+10,6.92285e+09,-7.69202e+11,2.49873e+11,1.61528e+10,-5.62804e+11,-1.38596e+12,4.6499e+10,2.826e+12,9.74779e+11,-3.3009e+10,4.18062e+12,-1.61688e+12,-6.30575e+10,1.27212e+12,-4.76882e+12,1.4249e+11,
5.56579e+08,1.97817e+08,-2.40311e+07,5.34324e+10,-2.29811e+10,-6.76239e+09,-1.03208e+11,2.55757e+10,6.3167e+09,5.5631e+09,1.47519e+11,-5.37144e+07,-2.42913e+11,4.71665e+10,6.92153e+09,-7.69217e+11,2.4983e+11,1.61533e+10,-5.62774e+11,-1.38597e+12,4.6498e+10,2.826e+12,9.74801e+11,-3.30088e+10,4.18063e+12,-1.61687e+12,-6.3058e+10,1.27214e+12,-4.76882e+12,1.42484e+11,
5.56585e+08,1.9786e+08,-2.40313e+07,5.34685e+10,-2.28137e+10,-6.75205e+09,-1.03238e+11,2.54522e+10,6.31672e+09,5.45407e+09,1.47522e+11,-5.37126e+07,-2.42926e+11,4.70883e+10,6.92022e+09,-7.69232e+11,2.49788e+11,1.61538e+10,-5.62743e+11,-1.38598e+12,4.6497e+10,2.82599e+12,9.74823e+11,-3.30086e+10,4.18063e+12,-1.61685e+12,-6.30586e+10,1.27216e+12,-4.76882e+12,1.42478e+11,
5.56591e+08,1.97902e+08,-2.40315e+07,5.35042e+10,-2.2646e+10,-6.74165e+09,-1.03267e+11,2.53286e+10,6.31674e+09,5.34505e+09,1.47525e+11,-5.37109e+07,-2.42939e+11,4.70101e+10,6.9189e+09,-7.69247e+11,2.49745e+11,1.61543e+10,-5.62713e+11,-1.386e+12,4.64961e+10,2.82598e+12,9.74845e+11,-3.30084e+10,4.18064e+12,-1.61683e+12,-6.30591e+10,1.27218e+12,-4.76882e+12,1.42473e+11,
5.56597e+08,1.97945e+08,-2.40317e+07,5.35394e+10,-2.24781e+10,-6.73119e+09,-1.03297e+11,2.5205e+10,6.31674e+09,5.23603e+09,1.47528e+11,-5.37091e+07,-2.42953e+11,4.69319e+10,6.91758e+09,-7.69262e+11,2.49703e+11,1.61548e+10,-5.62683e+11,-1.38601e+12,4.64951e+10,2.82597e+12,9.74867e+11,-3.30083e+10,4.18065e+12,-1.61681e+12,-6.30596e+10,1.2722e+12,-4.76882e+12,1.42467e+11,
5.56603e+08,1.97988e+08,-2.40319e+07,5.35741e+10,-2.231e+10,-6.72068e+09,-1.03326e+11,2.50814e+10,6.31674e+09,5.127e+09,1.4753e+11,-5.37073e+07,-2.42966e+11,4.68536e+10,6.91626e+09,-7.69277e+11,2.4966e+11,1.61553e+10,-5.62652e+11,-1.38602e+12,4.64941e+10,2.82596e+12,9.74889e+11,-3.30081e+10,4.18065e+12,-1.61679e+12,-6.30602e+10,1.27222e+12,-4.76882e+12,1.42462e+11,
5.56609e+08,1.98031e+08,-2.40321e+07,5.36084e+10,-2.21417e+10,-6.7101e+09,-1.03355e+11,2.49577e+10,6.31673e+09,5.01797e+09,1.47533e+11,-5.37055e+07,-2.42979e+11,4.67754e+10,6.91494e+09,-7.69292e+11,2.49618e+11,1.61558e+10,-5.62622e+11,-1.38604e+12,4.64931e+10,2.82596e+12,9.74911e+11,-3.30079e+10,4.18066e+12,-1.61677e+12,-6.30607e+10,1.27224e+12,-4.76882e+12,1.42456e+11,
5.56615e+08,1.98073e+08,-2.40323e+07,5.36422e+10,-2.19732e+10,-6.69946e+09,-1.03385e+11,2.4834e+10,6.31671e+09,4.90893e+09,1.47536e+11,-5.37037e+07,-2.42991e+11,4.66972e+10,6.91362e+09,-7.69307e+11,2.49575e+11,1.61564e+10,-5.62592e+11,-1.38605e+12,4.64922e+10,2.82595e+12,9.74933e+11,-3.30077e+10,4.18067e+12,-1.61676e+12,-6.30612e+10,1.27226e+12,-4.76882e+12,1.4245e+11,
5.56621e+08,1.98116e+08,-2.40325e+07,5.36756e+10,-2.18045e+10,-6.68877e+09,-1.03414e+11,2.47102e+10,6.31668e+09,4.7999e+09,1.47538e+11,-5.37019e+07,-2.43004e+11,4.66189e+10,6.91229e+09,-7.69322e+11,2.49533e+11,1.61569e+10,-5.62561e+11,-1.38606e+12,4.64912e+10,2.82594e+12,9.74955e+11,-3.30075e+10,4.18068e+12,-1.61674e+12,-6.30618e+10,1.27228e+12,-4.76882e+12,1.42445e+11,
5.56627e+08,1.98159e+08,-2.40327e+07,5.37084e+10,-2.16356e+10,-6.67802e+09,-1.03442e+11,2.45865e+10,6.31665e+09,4.69086e+09,1.47541e+11,-5.37e+07,-2.43017e+11,4.65407e+10,6.91097e+09,-7.69337e+11,2.4949e+11,1.61574e+10,-5.62531e+11,-1.38608e+12,4.64902e+10,2.82593e+12,9.74977e+11,-3.30073e+10,4.18068e+12,-1.61672e+12,-6.30623e+10,1.2723e+12,-4.76882e+12,1.42439e+11,
5.56634e+08,1.98202e+08,-2.40329e+07,5.37408e+10,-2.14666e+10,-6.6672e+09,-1.03471e+11,2.44627e+10,6.3166e+09,4.58182e+09,1.47543e+11,-5.36981e+07,-2.4303e+11,4.64625e+10,6.90965e+09,-7.69352e+11,2.49448e+11,1.61579e+10,-5.62501e+11,-1.38609e+12,4.64892e+10,2.82592e+12,9.74999e+11,-3.30071e+10,4.18069e+12,-1.6167e+12,-6.30629e+10,1.27232e+12,-4.76881e+12,1.42433e+11,
5.5664e+08,1.98244e+08,-2.40331e+07,5.37727e+10,-2.12973e+10,-6.65633e+09,-1.035e+11,2.43388e+10,6.31655e+09,4.47278e+09,1.47545e+11,-5.36962e+07,-2.43043e+11,4.63842e+10,6.90832e+09,-7.69367e+11,2.49405e+11,1.61584e+10,-5.6247e+11,-1.3861e+12,4.64883e+10,2.82591e+12,9.75021e+11,-3.30069e+10,4.1807e+12,-1.61668e+12,-6.30634e+10,1.27234e+12,-4.76881e+12,1.42428e+11,
5.56646e+08,1.98287e+08,-2.40333e+07,5.38042e+10,-2.11278e+10,-6.6454e+09,-1.03528e+11,2.4215e+10,6.31648e+09,4.36373e+09,1.47547e+11,-5.36943e+07,-2.43056e+11,4.63059e+10,6.907e+09,-7.69382e+11,2.49363e+11,1.61589e+10,-5.6244e+11,-1.38612e+12,4.64873e+10,2.82591e+12,9.75043e+11,-3.30068e+10,4.1807e+12,-1.61666e+12,-6.30639e+10,1.27236e+12,-4.76881e+12,1.42422e+11,
5.56652e+08,1.9833e+08,-2.40334e+07,5.38351e+10,-2.09582e+10,-6.63441e+09,-1.03556e+11,2.4091e+10,6.31641e+09,4.25469e+09,1.4755e+11,-5.36924e+07,-2.43069e+11,4.62277e+10,6.90567e+09,-7.69397e+11,2.4932e+11,1.61594e+10,-5.6241e+11,-1.38613e+12,4.64863e+10,2.8259e+12,9.75065e+11,-3.30066e+10,4.18071e+12,-1.61665e+12,-6.30645e+10,1.27238e+12,-4.76881e+12,1.42416e+11,
5.56658e+08,1.98372e+08,-2.40336e+07,5.38656e+10,-2.07884e+10,-6.62336e+09,-1.03584e+11,2.39671e+10,6.31633e+09,4.14564e+09,1.47552e+11,-5.36905e+07,-2.43081e+11,4.61494e+10,6.90434e+09,-7.69412e+11,2.49277e+11,1.61599e+10,-5.62379e+11,-1.38614e+12,4.64853e+10,2.82589e+12,9.75087e+11,-3.30064e+10,4.18072e+12,-1.61663e+12,-6.3065e+10,1.27239e+12,-4.76881e+12,1.42411e+11,
5.56664e+08,1.98415e+08,-2.40338e+07,5.38957e+10,-2.06183e+10,-6.61225e+09,-1.03612e+11,2.38431e+10,6.31624e+09,4.03659e+09,1.47554e+11,-5.36885e+07,-2.43094e+11,4.60711e+10,6.90302e+09,-7.69427e+11,2.49235e+11,1.61605e+10,-5.62349e+11,-1.38616e+12,4.64844e+10,2.82588e+12,9.75109e+11,-3.30062e+10,4.18072e+12,-1.61661e+12,-6.30656e+10,1.27241e+12,-4.76881e+12,1.42405e+11,
5.5667e+08,1.98458e+08,-2.4034e+07,5.39252e+10,-2.04481e+10,-6.60108e+09,-1.0364e+11,2.37191e+10,6.31614e+09,3.92753e+09,1.47555e+11,-5.36866e+07,-2.43107e+11,4.59929e+10,6.90169e+09,-7.69442e+11,2.49192e+11,1.6161e+10,-5.62319e+11,-1.38617e+12,4.64834e+10,2.82587e+12,9.75131e+11,-3.3006e+10,4.18073e+12,-1.61659e+12,-6.30661e+10,1.27243e+12,-4.76881e+12,1.424e+11,
5.56676e+08,1.98501e+08,-2.40342e+07,5.39542e+10,-2.02777e+10,-6.58986e+09,-1.03668e+11,2.35951e+10,6.31603e+09,3.81848e+09,1.47557e+11,-5.36846e+07,-2.4312e+11,4.59146e+10,6.90036e+09,-7.69457e+11,2.4915e+11,1.61615e+10,-5.62289e+11,-1.38618e+12,4.64824e+10,2.82587e+12,9.75153e+11,-3.30058e+10,4.18074e+12,-1.61657e+12,-6.30666e+10,1.27245e+12,-4.76881e+12,1.42394e+11,
